Id,SalePrice
1461,119330.90907535
1462,158373.983663739
1463,178591.65678092
1464,199242.205416593
1465,198316.107550866
1466,170965.34692507
1467,182520.468930505
1468,161763.594985815
1469,197976.804174195
1470,114240.311132952
1471,207334.217647408
1472,99510.102558976
1473,96529.2328122484
1474,153405.515107826
1475,110715.403816644
1476,347421.205336268
1477,242427.539532531
1478,293276.502695269
1479,283727.685789192
1480,432509.356249212
1481,303758.685661583
1482,214793.425394027
1483,187107.141210114
1484,166561.345255352
1485,197870.603680372
1486,201844.879108859
1487,298682.315364243
1488,238268.457176668
1489,183778.43957786
1490,219269.009059655
1491,197586.80565828
1492,91311.6309259627
1493,185152.516285482
1494,289984.728607039
1495,286923.817300939
1496,217513.022247741
1497,174050.135223251
1498,156571.49509323
1499,159349.530934249
1500,149904.709314003
1501,167424.013576274
1502,146074.102033505
1503,268048.661707938
1504,239422.077122666
1505,221800.306125913
1506,198818.80003213
1507,241334.109661921
1508,206459.827719083
1509,161872.806096816
1510,143403.114520679
1511,146503.92417148
1512,182377.181292681
1513,150535.429136605
1514,147269.624889937
1515,201114.279963655
1516,163623.251100325
1517,170453.87298468
1518,136599.3752748
1519,216986.281331637
1520,126461.636841464
1521,129509.450029152
1522,187674.743645183
1523,104736.329084828
1524,131001.587006794
1525,114898.129862465
1526,113122.233970588
1527,101684.364785245
1528,147344.705495597
1529,141101.642329848
1530,176839.33600283
1531,108835.871239521
1532,105708.946335874
1533,157996.373290191
1534,131825.113692204
1535,157159.819777049
1536,115437.568008351
1537,65381.5527044137
1538,154119.379665945
1539,220403.304682281
1540,94049.0508218089
1541,145380.399724576
1542,142040.273506266
1543,176301.243646271
1544,87972.2781675675
1545,111460.874408878
1546,137166.213117238
1547,132994.556969154
1548,134464.178161271
1549,114152.644913246
1550,130914.993259215
1551,120494.023345462
1552,127082.294156755
1553,151174.118803865
1554,119356.81854023
1555,167247.653457118
1556,86315.1860334829
1557,106793.189889042
1558,99610.3653728256
1559,81599.2961659049
1560,132587.258852783
1561,129155.700513658
1562,129037.518377322
1563,116650.289492964
1564,157716.603886708
1565,147104.341933501
1566,234646.957089715
1567,76001.5304290322
1568,222645.857147043
1569,134221.612161237
1570,147452.801423763
1571,127290.20811624
1572,142245.30332022
1573,245186.785701059
1574,124713.149781731
1575,223539.005121243
1576,251224.850710494
1577,184953.68048872
1578,146919.603955664
1579,138097.542372998
1580,198889.729772367
1581,156012.883235429
1582,122713.700268015
1583,300614.236544657
1584,219614.104294095
1585,142901.299846221
1586,58866.3316266018
1587,96629.4007951734
1588,141343.867358836
1589,102831.173628279
1590,139001.349648048
1591,92334.3248165994
1592,128823.68090771
1593,128141.286486061
1594,123961.377377863
1595,109697.4604559
1596,205337.5483741
1597,169240.273333343
1598,212039.057663293
1599,178935.635398003
1600,180644.577114601
1601,62879.3966901804
1602,116991.233289669
1603,77309.5437904424
1604,250300.858167822
1605,262981.45058863
1606,182177.725214113
1607,179237.11760835
1608,228894.027727355
1609,186212.161018332
1610,145732.378881909
1611,147992.186169464
1612,167131.598725763
1613,164995.840482126
1614,125984.271397921
1615,93899.8232964312
1616,81553.3272584721
1617,94679.7965604093
1618,117941.119877189
1619,138688.833532075
1620,158813.279078899
1621,139414.156844452
1622,138842.268294595
1623,269859.107432161
1624,216874.773887584
1625,118277.373649321
1626,177946.71312162
1627,190510.660552757
1628,279928.289413231
1629,183348.957358265
1630,307460.352312358
1631,213823.462156204
1632,243694.195294616
1633,177233.911088314
1634,189162.160214455
1635,180481.95801201
1636,159359.491696234
1637,194394.698865555
1638,192010.888808365
1639,194171.755436115
1640,258494.655125719
1641,189692.48760235
1642,235439.661473847
1643,220727.192792197
1644,232510.500587294
1645,201986.325226989
1646,167412.539846483
1647,173433.960686528
1648,128674.737856841
1649,139322.438126864
1650,107232.096015761
1651,117942.872461582
1652,103048.748045501
1653,105845.105337263
1654,146583.61575065
1655,141820.36118342
1656,143292.510943831
1657,149803.95341683
1658,148262.487103304
1659,118725.569480809
1660,155235.176408972
1661,434336.625467063
1662,363980.392581097
1663,361759.991579605
1664,444252.90715697
1665,303160.251055853
1666,302244.177281289
1667,349130.519329095
1668,334927.556605607
1669,300535.426801072
1670,345572.02163237
1671,253589.769825096
1672,390091.393612248
1673,283477.254146533
1674,240288.886499932
1675,194409.467660368
1676,192613.495713566
1677,222565.421080412
1678,388916.670006675
1679,344905.393021819
1680,320463.533051182
1681,250116.836581773
1682,287396.208508029
1683,185722.224831163
1684,191114.424008629
1685,177542.743090329
1686,175106.468957737
1687,177932.34792242
1688,197117.779241882
1689,199852.074039201
1690,206828.539810119
1691,195799.29254607
1692,267749.403328967
1693,181077.118890097
1694,183155.73177249
1695,166075.54343035
1696,280017.305331054
1697,172894.186277165
1698,328065.221462703
1699,300095.990236306
1700,237592.499288962
1701,269007.200039034
1702,248550.598777482
1703,250680.742142143
1704,275589.229610323
1705,230770.087113192
1706,400456.870014534
1707,198069.116307904
1708,196316.620510733
1709,262572.776327753
1710,217440.704848472
1711,262244.65447925
1712,243332.701288286
1713,273412.672009632
1714,224118.985008312
1715,204802.326332623
1716,184224.180079752
1717,183705.872362908
1718,137393.215915697
1719,204856.096815248
1720,248001.57827979
