Id,SalePrice
1461,128468.503104552
1462,143216.156084507
1463,181035.93570032
1464,181035.93570032
1465,191171.849241302
1466,181035.93570032
1467,181035.93570032
1468,181035.93570032
1469,191171.849241302
1470,128468.503104552
1471,191171.849241302
1472,103653.891039166
1473,103653.891039166
1474,143216.156084507
1475,191171.849241302
1476,376843.414367405
1477,263262.645294512
1478,263262.645294512
1479,263262.645294512
1480,376843.414367405
1481,376843.414367405
1482,191171.849241302
1483,181035.93570032
1484,191171.849241302
1485,191171.849241302
1486,191171.849241302
1487,376843.414367405
1488,263262.645294512
1489,191171.849241302
1490,181035.93570032
1491,191171.849241302
1492,80117.2159317504
1493,143216.156084507
1494,263262.645294512
1495,263262.645294512
1496,191171.849241302
1497,191171.849241302
1498,191171.849241302
1499,191171.849241302
1500,128468.503104552
1501,181035.93570032
1502,191171.849241302
1503,263262.645294512
1504,191171.849241302
1505,191171.849241302
1506,181035.93570032
1507,181035.93570032
1508,181035.93570032
1509,181035.93570032
1510,143216.156084507
1511,143216.156084507
1512,143216.156084507
1513,143216.156084507
1514,143216.156084507
1515,143216.156084507
1516,143216.156084507
1517,143216.156084507
1518,143216.156084507
1519,191171.849241302
1520,143216.156084507
1521,143216.156084507
1522,143216.156084507
1523,143216.156084507
1524,128468.503104552
1525,128468.503104552
1526,128468.503104552
1527,128468.503104552
1528,128468.503104552
1529,143216.156084507
1530,143216.156084507
1531,143216.156084507
1532,103653.891039166
1533,143216.156084507
1534,143216.156084507
1535,143216.156084507
1536,143216.156084507
1537,80117.2159317504
1538,191171.849241302
1539,191171.849241302
1540,143216.156084507
1541,143216.156084507
1542,143216.156084507
1543,263262.645294512
1544,80117.2159317504
1545,103653.891039166
1546,103653.891039166
1547,143216.156084507
1548,143216.156084507
1549,103653.891039166
1550,143216.156084507
1551,143216.156084507
1552,143216.156084507
1553,143216.156084507
1554,103653.891039166
1555,181035.93570032
1556,80117.2159317504
1557,143216.156084507
1558,80117.2159317504
1559,143216.156084507
1560,143216.156084507
1561,143216.156084507
1562,128468.503104552
1563,128468.503104552
1564,143216.156084507
1565,143216.156084507
1566,191171.849241302
1567,80117.2159317504
1568,181035.93570032
1569,143216.156084507
1570,103653.891039166
1571,103653.891039166
1572,143216.156084507
1573,263262.645294512
1574,143216.156084507
1575,191171.849241302
1576,181035.93570032
1577,191171.849241302
1578,181035.93570032
1579,128468.503104552
1580,191171.849241302
1581,181035.93570032
1582,128468.503104552
1583,376843.414367405
1584,263262.645294512
1585,128468.503104552
1586,80117.2159317504
1587,103653.891039166
1588,143216.156084507
