Id,SalePrice
1,111361.183401676
2,159934.522969648
3,179244.267460619
4,197153.384965601
5,190887.145284956
6,174659.572601217
7,180843.401198147
8,165107.570011129
9,191539.533886006
10,114349.610508999
11,201303.86979625
12,97143.8869173296
13,95749.4157756176
14,149180.055607382
15,109443.756628238
16,340470.696808981
17,235553.999503359
18,262049.311333076
19,279865.905384883
20,427787.431044167
21,306671.733967049
22,211829.550372108
23,186673.976662104
24,164811.460540869
25,199153.024360008
26,203931.603049124
27,303180.003028137
28,229065.586891505
29,183337.493063738
30,237092.001245171
31,199726.578197015
32,93457.7600191407
33,165533.945641824
34,282898.16254303
35,277909.361604896
36,232485.771861341
37,166542.76803857
38,157537.583794132
39,156244.135527563
40,150220.791598536
41,171569.389692582
42,146053.177644971
43,271676.677172244
44,240093.514493142
45,225110.243037896
46,195931.159531989
47,242014.88210136
48,204459.666549463
49,158872.158335249
50,143747.843069702
51,153392.953080554
52,177173.798808814
53,144934.676568096
54,151073.848376426
55,199109.582247041
56,155508.58863588
57,171809.021123314
58,130341.042712671
59,210129.750946101
60,126998.304428604
61,130977.711980731
62,186344.514819211
63,105330.226180843
64,117560.319638146
65,115887.488711286
66,111435.203265822
67,103254.527963262
68,133956.015228587
69,146921.653650752
70,182619.48401932
71,119068.536168797
72,100832.046814552
73,155642.277248978
74,125768.644852182
75,150679.860007938
76,110030.394465812
77,67833.4095916468
78,162504.037845219
79,221831.863934428
80,94606.7635700951
81,138655.835624964
82,126054.621910272
83,185095.492484234
84,83326.755257052
85,108408.42488733
86,138071.079208194
87,129410.230283395
88,132934.582564331
89,113327.912826802
90,131668.676698686
91,113042.699199935
92,134078.246220569
93,151871.908500094
94,118124.782141635
95,162773.896969833
96,86018.3742561436
97,101824.228804155
98,97563.2982933552
99,84900.7797554926
100,134519.878412131
101,122601.7720385
102,132549.813158341
103,117621.804147224
104,161812.22800798
105,144764.30818333
106,240601.258830924
107,72221.104887064
108,235570.747627743
109,129531.292142488
110,146389.431515385
111,125234.943178328
112,143502.150539203
113,238124.714618178
114,125664.566977543
115,233891.69572386
116,256021.495828622
117,181439.906530848
118,143650.3671303
119,138232.121482816
120,194643.163709317
121,160515.578918676
122,121681.139308177
123,298129.659007704
124,218719.176102483
125,140444.204920338
126,58691.4473356546
127,96884.569271164
128,147357.627825744
129,92967.2826525852
130,137970.382903249
131,92700.1640695367
132,117013.001938563
133,131125.891431676
134,120563.405993599
135,105361.520084059
136,208730.56307591
137,172123.57636729
138,207032.079340498
139,177368.169562608
140,177002.059372226
141,65247.9246153805
142,115664.132322566
143,81182.2345889985
144,245816.632804468
145,251025.157868233
146,170635.398012045
147,174563.155343001
148,230603.588913669
149,183541.742096613
150,149207.50554026
151,143911.767810247
152,175564.012516996
153,165875.166266393
154,130766.319911073
155,92888.1040712083
156,81367.5991743834
157,94089.4568097024
158,118634.416213227
159,137184.077417602
160,162723.220327287
161,137850.580174479
162,145778.493126448
163,274991.842642106
164,221702.99846206
165,112854.173560483
166,178385.132598175
167,193979.439403531
168,277259.642439492
169,180754.108683171
170,315203.482275026
171,211245.752597885
172,233980.109319043
173,177745.263582303
174,190839.406553016
175,182999.431216531
176,159581.034783616
177,199630.673373759
178,199077.316275489
179,189511.60678906
180,263872.389332152
181,187157.75331949
182,240135.189828057
183,226950.110038987
184,234186.321723452
185,191409.30476573
186,167153.377880084
187,167197.224859643
188,130046.041135627
189,145041.632746422
190,105594.456287965
191,117254.272579697
192,100567.429026173
193,103142.266567955
194,147504.099477261
195,135682.100170345
196,142314.624097682
197,147240.283042209
198,149147.742250184
199,112243.635080899
200,154340.395210752
201,394582.13507193
202,345942.080449371
203,354978.842705305
204,423032.340574972
205,290845.038564443
206,311838.428122729
207,355829.106973303
208,329600.782166482
209,303465.031620374
210,337538.451185555
211,261976.48445357
212,385200.987245249
213,286345.228441739
214,236503.983466566
215,200915.255538263
216,199433.240689847
217,220778.307157063
218,419201.766431754
219,355302.781380587
220,305474.59907508
221,240135.964824947
222,297690.212234884
223,185184.390840684
224,191359.012892695
225,186048.999881238
226,175390.288649905
227,180900.083030882
228,200744.108397812
229,202135.30751963
230,209277.95621045
231,197062.015893983
232,271500.666835091
233,178609.059701805
234,183725.990320343
235,165478.062110809
236,278927.821022891
237,169963.948783489
238,316981.964796993
239,304562.280897257
240,240849.478255859
241,265323.384942343
242,221761.181034015
243,228706.499037194
244,277028.622096836
245,248278.752650146
246,339247.286377662
247,205114.724723774
248,198916.49356046
249,266346.848768443
250,220783.55808534
251,279845.808435345
252,250400.637473076
253,269055.424356079
254,221724.216253325
255,204510.229998785
256,187910.002748246
257,183797.974993716
258,137118.201456362
259,209513.474670717
260,235392.9724654
261,157317.176140138
262,120343.688844247
263,149168.247782169
264,202128.711591382
265,236423.6925086
266,195490.121429294
267,161495.733477173
268,171051.028768746
269,165014.563191797
270,159704.73096827
271,126825.613253354
272,120067.686019792
273,109507.944651646
274,122946.530586272
275,127354.728491478
276,106789.245245277
277,303409.219472202
278,244558.406652518
279,235805.547246799
280,208974.238670354
281,188446.892158976
282,167635.571618579
283,181708.125370571
284,337283.138670824
285,212733.034837505
286,185373.63653209
287,200585.082686577
288,215380.127562565
289,145828.904751399
290,122553.66050782
291,271204.527171443
292,114285.870555653
293,150428.479409327
294,192541.090835335
295,179750.519204874
296,123760.99239777
297,117486.416480315
298,148312.090606643
299,167978.930847977
300,171005.01388297
301,156144.888032515
302,172272.937660341
303,188348.237992483
304,114655.190502663
305,166876.806083908
306,193977.382368344
307,233109.753714504
308,141207.000048804
309,178621.938667177
310,164302.398677296
311,115431.619875265
312,137203.307225911
313,130052.937834083
314,148592.315952298
315,142223.480632177
316,126480.177795264
317,105188.701365049
318,146916.714504753
319,116982.575620515
320,177008.850117147
321,126758.166152587
322,84693.3102814308
323,143576.47643763
324,104538.933174146
325,120342.693377253
326,134308.871202686
327,175130.721163545
328,56440.5313833928
329,96270.2119107375
330,83084.3085835973
331,178260.439102667
332,163253.922413496
333,125174.967769782
334,167328.885716127
335,139583.47255371
336,129023.066391021
337,105961.592713445
338,116032.276358983
339,107506.096312365
340,126133.13540354
341,118582.079877865
342,128577.8359184
343,146430.907458555
344,142892.60157773
345,139921.484744373
346,133776.472646943
347,137130.590678299
348,128003.211566862
349,128424.649866151
350,139251.258790217
351,83769.1521332817
352,89244.409984438
353,125471.36092789
354,90865.3192046843
355,54552.55940474
356,102498.960786626
357,109030.406882329
358,140841.515540285
359,126359.306914155
360,74345.0936244875
361,112295.102973831
362,154974.424910462
363,59078.6219834523
364,124076.945553697
365,132949.190483006
366,101567.827346777
367,99013.6548912714
368,136786.76862256
369,130650.900801121
370,146154.94953397
371,153697.143027251
372,81207.5643185654
373,149150.666885685
374,125406.967218134
375,125860.968546739
376,123449.361841913
377,90538.5442829302
378,130666.829344442
379,93190.983797879
380,143017.574258276
381,137885.512036473
382,91807.2334211185
383,125250.321175291
384,132560.93543022
385,142111.128272009
386,158859.31018211
387,165988.60573652
388,52247.9458662391
389,111107.395571344
390,120733.753730487
391,162931.759627545
392,130249.209619431
393,134040.117313063
394,172807.02545418
395,155670.897849842
396,237676.630195637
397,147290.931080514
398,127543.467068369
399,118976.049427516
400,145556.102462786
401,119285.86501398
402,301988.897411124
403,278295.36806955
404,278376.762460938
405,326914.66881889
406,323133.750138488
407,227542.887236395
408,297393.403556424
409,209807.120446712
410,227625.865861781
411,251674.837955632
412,185201.146036932
413,241009.012196792
414,147065.071443928
415,181082.035515747
416,195470.174667773
417,212833.919420092
418,208892.501587344
419,119702.258336948
420,128736.525865558
421,243720.119753842
422,247617.202448348
423,185487.280765544
424,202079.849977694
425,230789.696108166
426,283056.512558892
427,224788.738760868
428,272536.010429157
429,176432.417127946
430,116494.268703332
431,143197.135529315
432,100619.632650659
433,122290.807785755
434,127808.121022222
435,136794.983217222
436,127671.338289404
437,117614.072648044
438,112992.687497829
439,157668.36081716
440,142457.417228875
441,153671.590638706
442,131684.135747455
443,200277.315757459
444,122936.079423308
445,195451.079200852
446,135989.527130953
447,203592.63727875
448,104623.638090158
449,133494.621408815
450,119523.153120725
451,195854.48963064
452,299497.174869594
453,148849.790248145
