Id,SalePrice
1461,123959.627880834
1462,159248.181471449
1463,181552.291996266
1464,184461.789365734
1465,191406.489132786
1466,181542.589117272
1467,174700.437288639
1468,175714.333770767
1469,184669.865704219
1470,125334.471770881
1471,188239.413069929
1472,98071.4894360695
1473,99071.2128581371
1474,150895.000370552
1475,131962.523863471
1476,353344.706833503
1477,244937.33204546
1478,292102.417139626
1479,269600.712312852
1480,488581.964509696
1481,330909.439154337
1482,209382.799081744
1483,180247.961817858
1484,168218.803891387
1485,172251.426442925
1486,199207.41682894
1487,326635.395861519
1488,242560.587008906
1489,197848.228084167
1490,209078.233977231
1491,186466.538866821
1492,105185.384669746
1493,171316.825970673
1494,291365.086688757
1495,296552.497279273
1496,225724.173960215
1497,185617.593938271
1498,154212.693352774
1499,153717.886779465
1500,160938.8768848
1501,173219.678089837
1502,151990.94571371
1503,272431.980834215
1504,226315.613443091
1505,229474.959884805
1506,192666.027213827
1507,234303.078045811
1508,189866.649282528
1509,165127.912966941
1510,150234.894460028
1511,147935.069139224
1512,165093.747134033
1513,149920.069398224
1514,154643.843190114
1515,181536.547481167
1516,142634.467722568
1517,152373.010849786
1518,135851.421404206
1519,206822.995679917
1520,138815.599553367
1521,142291.007307289
1522,160831.470696168
1523,123220.917031558
1524,127479.902510919
1525,122864.492088117
1526,126158.000900407
1527,107218.386086842
1528,133532.368054448
1529,147092.145923537
1530,171348.329807375
1531,128235.154760999
1532,104150.885255551
1533,149342.934151615
1534,121956.457158284
1535,150584.848684603
1536,125520.162250065
1537,73868.1088189799
1538,152684.745126576
1539,171221.600370209
1540,115914.224427473
1541,144674.299356319
1542,149275.531175729
1543,199782.300733792
1544,91726.3737535172
1545,109988.401615834
1546,119447.647957445
1547,132827.350583218
1548,131802.438137327
1549,112873.119898109
1550,137887.731769721
1551,120529.990064859
1552,138335.811263562
1553,138788.837586419
1554,118411.664547144
1555,186390.299856821
1556,102021.941201201
1557,135341.091944957
1558,96374.8798387422
1559,123140.392874355
1560,144772.45877403
1561,145306.95950811
1562,130028.967739324
1563,127770.503662052
1564,160026.752601396
1565,148237.894756903
1566,215619.014590347
1567,84927.0721931531
1568,219779.521593231
1569,142920.034999137
1570,129196.33263855
1571,119290.279546395
1572,147943.758557577
1573,212241.815089971
1574,114438.52570498
1575,206269.742235742
1576,212337.386597254
1577,193994.248157053
1578,145938.849410048
1579,143276.529649086
1580,189637.852179087
1581,145832.502444901
1582,131958.897418736
1583,315365.621836548
1584,231274.259480413
1585,140130.875632829
1586,77131.6183025716
1587,102735.871251838
1588,148845.715679884
1589,103247.076665475
1590,132228.902717068
1591,103334.837090635
1592,133736.475295948
1593,118523.157207543
1594,148644.020761547
1595,125807.667484834
1596,250892.67304314
1597,182066.186211251
1598,176178.005390304
1599,156732.803763359
1600,169256.03242169
1601,71315.2244835118
1602,115051.366086254
1603,92948.1861302555
1604,277623.876710383
1605,230780.508585842
1606,170134.833875619
1607,166481.274573604
1608,210389.274470371
1609,185543.719840848
1610,161972.703712223
1611,148887.122782584
1612,168217.359438842
1613,165485.226897535
1614,129270.30928863
1615,92159.3329974303
1616,81762.602397327
1617,90767.4983025843
1618,127853.375929136
1619,130542.291965354
1620,166119.907341967
1621,138661.599075125
1622,147865.894942256
1623,260162.202291027
1624,198364.129611329
1625,121893.851249098
1626,164550.226705707
1627,186318.206614036
1628,259186.70857978
1629,172208.095785693
1630,363693.062458883
1631,205201.20306743
1632,249609.663152784
1633,169387.665046735
1634,184859.587640821
1635,180431.738520162
1636,166260.143377538
1637,196081.059448264
1638,195442.852713865
1639,187688.6753221
1640,245102.350833738
1641,179460.539106727
1642,221959.556283559
