Id,SalePrice
1461,129160.850669498
1462,150572.912851443
1463,184501.07371659
1464,208853.696148349
1465,190974.381794021
1466,183403.470690251
1467,181794.575841811
1468,157216.873854862
1469,190123.959467227
1470,110067.781788604
1471,212883.005707536
1472,101154.087178068
1473,93183.8981948622
1474,141864.048715006
1475,115094.400257618
1476,377594.276578112
1477,262294.131220572
1478,334282.545038184
1479,280878.6739046
1480,513124.27919229
1481,319565.728781523
1482,216963.659408875
1483,178634.574983184
1484,160009.712892218
1485,179227.226873199
1486,197175.232864943
1487,324325.124040684
1488,223887.644306431
1489,199599.824764536
1490,231157.644139692
1491,193670.079393039
1492,95689.7378981619
1493,185982.701855278
1494,342505.811303742
1495,301329.315913901
1496,221636.709903007
1497,182653.447776281
1498,186606.407507678
1499,152628.915866691
1500,145294.105511305
1501,178231.124640473
1502,155643.432731417
1503,266665.18350086
1504,251663.178157453
1505,222699.031490656
1506,204638.116503581
1507,244726.268502348
1508,197514.965900977
1509,158228.962892596
1510,151720.472013834
1511,181518.439593366
1512,159019.054492521
1513,127220.929896898
1514,130445.68026825
1515,181358.279388938
1516,155276.038130222
1517,169785.184755787
1518,129058.00288672
1519,218698.506189818
1520,128668.430707014
1521,135441.463843218
1522,186631.912004729
1523,118812.77032934
1524,129955.158462322
1525,121624.795356499
1526,143381.173877
1527,107747.592878223
1528,138273.872239987
1529,153567.401789538
1530,192133.123444391
1531,103906.126486613
1532,89422.0592809457
1533,161108.25676044
1534,109524.707274638
1535,149906.797947484
1536,103079.233403322
1537,73151.5988534615
1538,149771.614222451
1539,201872.676518511
1540,78292.2956292232
1541,137557.514232041
1542,144707.833248937
1543,189382.5093971
1544,91481.6505055602
1545,112757.740209075
1546,137623.628403008
1547,136131.982789972
1548,147871.666727005
1549,125845.50961291
1550,145582.092775264
1551,100247.574221654
1552,136974.557810256
1553,152839.105948285
1554,116597.279105755
1555,170059.516456022
1556,79464.0531224962
1557,153545.176592337
1558,95625.0996761799
1559,80804.1437399965
1560,151230.496431623
1561,177041.881886983
1562,142700.959508793
1563,123666.069496499
1564,156896.398335254
1565,153333.207741639
1566,234485.89251355
1567,74373.9554661553
1568,241791.594443001
1569,170269.982512292
1570,130087.087276842
1571,126302.172811763
1572,129506.039489278
1573,199144.571315307
1574,102403.642577598
1575,201901.274762965
1576,290974.601567154
1577,175988.306931373
1578,138392.06251615
1579,160793.776306016
1580,194750.234241361
1581,166355.319695229
1582,128383.340767438
1583,316102.906052266
1584,231061.841001224
1585,135210.133868087
1586,63347.1323633934
1587,89317.9770975326
1588,140630.599620233
1589,101081.57120215
1590,134032.32671783
1591,100673.642757122
1592,125215.931158145
1593,108523.111452785
1594,170811.468420174
1595,123223.090224751
1596,236204.253919784
1597,151599.500300934
1598,219120.210417367
1599,174036.238098508
1600,165728.106782508
1601,74970.9840561003
1602,113859.953014328
1603,56262.4578353151
1604,267716.762518862
1605,233546.79287492
1606,171715.333732225
1607,173729.240758268
1608,225334.735585384
1609,184113.070065647
1610,163132.082996197
1611,135864.27185353
1612,160860.870622979
1613,162287.613097868
1614,116150.115752642
1615,89625.3914722485
1616,72707.4404216538
1617,91826.7131464124
1618,137616.991537171
1619,150022.295950106
1620,156574.779963938
1621,136269.940488767
1622,147674.402595391
1623,251837.312011375
1624,200388.843847539
1625,115339.033145463
1626,167665.749276485
1627,198907.056751454
1628,263582.746305882
1629,174268.313236806
1630,324163.573449004
1631,263303.468174434
1632,232098.477924402
1633,157115.720592339
1634,188652.244618057
1635,173798.798900183
1636,146511.166968859
1637,220794.427321639
1638,190642.3261022
1639,189569.556056774
1640,242677.49403795
1641,161686.468839985
1642,245406.977635871
1643,222260.716916261
1644,243874.913879076
1645,203576.083303296
1646,162690.858819454
1647,158206.664010536
1648,124687.564563182
1649,149129.099198674
1650,109790.505637419
1651,118827.391369633
1652,100103.787016063
1653,93911.9743850187
1654,136215.955376291
1655,149550.269207517
1656,143550.195205914
1657,146151.394196219
1658,138845.615998275
1659,126612.449188366
1660,155738.236543082
1661,474464.934730873
1662,384067.194429988
1663,392429.326676163
1664,456810.448328742
1665,315341.650711141
1666,315981.828221272
1667,394997.089965189
1668,338238.677117133
