Id,SalePrice
1461,156386.258851665
1462,156834.994379889
1463,176976.608564858
1464,180685.0586224
1465,186486.713690898
1466,183194.945432425
1467,181409.037458286
1468,186512.047309706
1469,179785.945127526
1470,157678.782040345
1471,181664.428318306
1472,163057.340332981
1473,162629.150169105
1474,166100.28945566
1475,172722.687899905
1476,208644.371748542
1477,207022.377213505
1478,205104.130487635
1479,208189.323539565
1480,202482.008685237
1481,194983.161314638
1482,201496.83433951
1483,199260.616535375
1484,197634.088372403
1485,180928.261680938
1486,192087.904341159
1487,200037.400266013
1488,204903.98894537
1489,201428.636554592
1490,181204.044840849
1491,191864.810188402
1492,143688.679394704
1493,173790.574938315
1494,173542.228281339
1495,176740.657848918
1496,183231.203702697
1497,191824.948111064
1498,184558.537265547
1499,183046.955630374
1500,183502.730215806
1501,181055.614233124
1502,183305.212751509
1503,193191.261915473
1504,184771.477521107
1505,188052.085683781
1506,173745.400108159
1507,174533.766802771
1508,169500.465924174
1509,164165.600666669
1510,162263.450348128
1511,157510.607241677
1512,162809.432395254
1513,161299.977165159
1514,92586.4926490091
1515,173052.777006795
1516,152775.728986309
1517,173422.921580807
1518,170700.475145818
1519,185835.755065978
1520,153177.41166515
1521,154934.18692659
1522,158180.963018097
1523,159380.883556206
1524,154473.045342034
1525,153562.922701562
1526,156416.864114808
1527,163353.001396668
1528,167363.232466439
1529,155324.370575551
1530,167363.949237534
1531,143431.244855184
1532,77210.6902866283
1533,151211.516291188
1534,171078.52518531
1535,169221.237069664
1536,154956.978646277
1537,152671.544118316
1538,167069.835118087
1539,160850.965222618
1540,77415.5004614341
1541,162415.657831141
1542,164506.706468335
1543,167012.741241795
1544,143389.557337267
1545,145113.742269616
1546,148528.260017064
1547,147558.925106951
1548,152602.052139737
1549,158326.482718659
1550,144182.814069179
1551,138218.393924726
1552,142313.107961502
1553,92711.5337050385
1554,162190.990308242
1555,159796.38851535
1556,140522.860664749
1557,74735.6802596153
1558,145589.917781753
1559,75317.9594295148
1560,133517.17380584
1561,92322.6909082569
1562,172364.493689991
1563,157973.210641358
1564,162822.631424881
1565,157172.81305497
1566,176854.195209611
1567,144970.47752735
1568,170231.555045966
1569,155446.999881831
1570,163559.162346031
1571,161622.061509132
1572,166549.99317435
1573,186090.160057419
1574,169076.734210387
1575,169361.053178162
1576,175321.202968385
1577,201495.925755438
1578,159988.198956504
1579,173998.613210385
1580,182982.710656137
1581,174620.509296633
1582,164534.14917675
1583,184103.292875058
1584,189983.837750536
1585,181423.469673887
1586,162791.224472948
1587,153561.50703529
1588,158793.827506798
1589,154448.255708495
1590,167648.447270665
1591,88632.139072516
1592,170873.188517833
1593,150018.906329538
1594,85012.5573976528
1595,81688.0777692272
1596,167465.821214954
1597,168371.59444363
1598,179794.946905302
1599,174513.959724292
1600,185900.163655363
1601,142583.062414327
1602,152817.505037301
1603,134013.686962836
1604,184173.764160848
1605,182899.737169041
1606,170624.22492563
1607,187681.059797308
1608,201172.636004157
1609,201384.000023611
1610,186196.39129567
1611,171807.376931268
1612,199970.904156758
1613,194904.96029706
1614,160578.725633088
1615,88704.176263641
1616,89294.8610219591
1617,162124.420159266
1618,175565.870398706
1619,167643.434976793
1620,182204.207861659
1621,173053.890813248
1622,162204.11813343
1623,175317.659589328
1624,175888.181142116
1625,153885.085541263
1626,168296.351062953
1627,176485.778119859
1628,182236.953332107
1629,176614.543771449
1630,184403.327078781
1631,191508.841582598
1632,186562.484387871
1633,178815.135359608
1634,182650.727136748
1635,174950.990897961
1636,188593.976413549
1637,171973.003994396
1638,174968.81033851
1639,180446.680649872
1640,175633.159149931
1641,173989.171774852
1642,183689.309419025
1643,193091.300198934
1644,185825.603773557
1645,163356.306710685
1646,163993.714996038
1647,168468.381542875
1648,172725.159864804
1649,166045.774038309
1650,161145.793052728
1651,179779.887357636
1652,162929.398766884
1653,160903.745422232
